X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.2211852099411,38.9194789711864,30218482,38.919475,-77.221179,Tysons One Pl & Chain Bridge Rd,classic,427,active,2022/04/16 04:44:48+00,9,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.2221122880063,38.9209455743846,30218483,38.920939,-77.222115,Tysons Corner Station,classic,428,active,2022/04/16 04:44:46+00,6,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.2176717790151,38.9244491693927,30218484,38.924437,-77.217664,Westpark & Jones Branch Dr,classic,429,active,2022/04/16 04:44:47+00,3,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.2192631367085,38.9319231164161,30218485,38.931911,-77.219261,Jones Branch & Westbranch Dr,classic,430,active,2022/04/16 04:44:46+00,9,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,13,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.225400970999,38.9289296807527,30218486,38.928919,-77.225394,Westpark & Park Run Dr,classic,431,active,2022/04/16 04:44:46+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.2318253524573,38.9326465659651,30218487,38.932636,-77.231825,Tysons West Transit Center,classic,432,active,2022/04/16 04:44:46+00,6,0,5,3,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.3386881790362,38.9700496019126,30218488,38.970046,-77.338686,North Shore & Cameron Crescent Dr/Crescent Apartments,classic,433,active,2022/04/16 04:44:47+00,3,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.3619023103047,38.9625301839679,30218489,38.962524,-77.361902,Town Center Pkwy & Bowman Towne Dr,classic,434,active,2022/04/16 04:44:49+00,1,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.3588193832047,38.962098277498,30218490,38.962095,-77.358815,Reston Regional Library,classic,435,active,2022/04/16 04:49:50+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.3563310691994,38.9605834802193,30218491,38.960574,-77.356324,New Dominion Pkwy & Fountain Dr,classic,436,active,2022/04/16 04:49:47+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.3516540911385,38.9550845425896,30218492,38.955079,-77.351649,Sunset Hills & Old Reston Ave,classic,437,active,2022/04/16 04:49:47+00,14,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.359716928836,38.9570418469793,30218493,38.957037,-77.359718,Reston Town Center Transit Station,classic,438,active,2022/04/15 04:59:02+00,12,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.0059726260136,38.8849249041764,30218494,38.884916,-77.005965,1st & D St SE,classic,439,active,2022/04/16 04:49:51+00,5,0,12,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.3393958910249,38.9466169000994,30218495,38.946608,-77.339391,Wiehle Ave & Reston Station Blvd,classic,440,active,2022/04/16 04:49:48+00,5,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.3587377759011,38.9596392547559,30218496,38.959633,-77.358741,Library St & Freedom Dr,classic,441,active,2022/04/16 04:49:48+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.3576085922496,38.955345739437,30218497,38.95534,-77.357611,Sunset Hills Rd & Discovery Square,classic,442,active,2022/04/16 04:49:50+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.0489458190931,38.8924458058939,30218498,38.892441,-77.048947,22nd St & Constitution Ave NW,classic,443,active,2022/04/16 04:49:48+00,12,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-76.9135622569639,38.8918115122125,30218499,38.891805,-76.913563,61st St & Banks Pl NE,classic,444,active,2022/04/16 04:49:48+00,1,0,18,3,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.3534210149589,38.9600878463549,30218500,38.960084,-77.353414,Temporary Rd & Old Reston Ave,classic,445,active,2022/04/16 04:49:48+00,13,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.3684188570006,38.9553211824459,30218501,38.955314,-77.368416,Reston YMCA,classic,446,active,2022/04/16 04:49:50+00,1,0,13,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.3403764477456,38.9514515279823,30218502,38.951443,-77.340377,Sunset Hills Rd & Isaac Newton Square,classic,447,active,2022/04/16 04:50:09+00,8,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.0708600138901,38.893866898986,30218503,38.89386,-77.070862,N Lynn St & Fairfax Dr,classic,448,active,2022/04/16 05:58:12+00,9,0,5,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:47+00,,"Arlington, VA"
-77.0279731044829,38.9675099541956,30218504,38.967505,-77.027976,Georgia Ave & Piney Branch Rd NW,classic,449,active,2022/04/16 04:49:50+00,5,0,10,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.227423664959,38.9230883544184,30218505,38.923083,-77.227417,Greensboro & International Dr,classic,450,active,2022/04/16 04:49:54+00,5,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.0406929272645,38.8123549846507,30218506,38.812351,-77.040691,Madison St & Fairfax St,classic,451,active,2022/04/16 04:55:09+00,4,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2022/04/16 06:30:47+00,,"Alexandria, VA"
-77.0163124080319,38.9908794954639,30218507,38.990874,-77.016311,Sligo Ave & Carroll Ln,classic,452,active,2022/04/16 04:49:47+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/04/16 06:30:47+00,,"Montgomery County, MD (South)"
-77.0344461910136,38.9190256188872,30218508,38.919019,-77.034449,15th & W St NW,classic,453,active,2022/04/16 04:49:48+00,13,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-76.9901250433515,38.8824923754259,30218509,38.882489,-76.990121,12th St & Pennsylvania Ave SE,classic,454,active,2022/04/16 04:49:52+00,13,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.0022405601344,38.9574690756916,30218510,38.957463,-77.002239,3rd St & Riggs Rd NE,classic,455,active,2022/04/16 04:49:49+00,3,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.1129878317399,38.8766997877076,30218511,38.876695,-77.112982,Carlin Springs Rd & N Thomas St,classic,456,active,2022/04/16 04:14:41+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:47+00,,"Arlington, VA"
-77.2201574117395,38.9152559921775,30218512,38.915246,-77.220157,Towers Crescent Dr & Tysons One Pl,classic,457,active,2022/04/15 21:36:29+00,3,0,7,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-76.9984113271735,38.9029417862031,30218513,38.902932,-76.998405,6th & K St NE,classic,458,active,2022/04/16 04:58:53+00,12,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.1071447477926,39.0147212704552,30218514,39.014716,-77.107143,Pooks Hill Rd & Linden Ave,classic,459,active,2022/04/16 04:49:51+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/04/16 06:30:47+00,,"Montgomery County, MD (South)"
-76.9883106796684,38.9826555535497,30218515,38.98265,-76.988311,Takoma Park Rec Center,classic,460,active,2022/04/16 04:49:48+00,4,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/04/16 06:30:47+00,,"Montgomery County, MD (South)"
-76.9884252101572,38.9881055335589,30218516,38.988101,-76.988422,New Hampshire & Kirklynn Ave,classic,461,active,2022/04/16 06:22:03+00,5,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/04/16 06:30:47+00,,"Montgomery County, MD (South)"
-77.0510213420152,39.0384325815611,30218517,39.038424,-77.05102,Wheaton Metro / Georgia Ave & Reedie Dr,classic,462,active,2022/04/16 04:49:53+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2022/04/16 06:30:47+00,,"Montgomery County, MD (South)"
-77.0477915073535,39.0448927564387,30218518,39.044887,-77.047788,Amherst Ave & Elkins St,classic,463,active,2022/04/16 04:49:48+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/04/16 06:30:47+00,,"Montgomery County, MD (South)"
-77.0483976819208,39.0359744805863,30218519,39.035965,-77.048395,Amherst Ave & Prichard Rd,classic,464,active,2022/04/16 04:49:48+00,7,0,7,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/04/16 06:30:47+00,,"Montgomery County, MD (South)"
-77.053092515253,39.0432780221514,30218520,39.043272,-77.053085,Grandview & Blueridge Ave,classic,465,active,2022/04/16 04:49:53+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/04/16 06:30:47+00,,"Montgomery County, MD (South)"
-77.0473555445358,39.0320383581521,30218521,39.032029,-77.04735,Windham Ln & Amherst Ave,classic,466,active,2022/04/16 04:49:48+00,4,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/04/16 06:30:47+00,,"Montgomery County, MD (South)"
-77.3407901675923,38.9704218437984,30218522,38.970412,-77.340787,North Shore Dr & Village Rd,classic,467,active,2022/04/16 04:49:53+00,2,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.3630994503967,38.9551756737624,30218523,38.955171,-77.363094,Town Center Pkwy & Sunset Hills Rd,classic,468,active,2022/04/16 04:49:53+00,8,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.0162612064804,38.9688453896986,30218524,38.968834,-77.016258,3rd & Underwood St NW,classic,469,active,2022/04/16 04:49:53+00,18,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-76.9795187527534,38.932937744393,30218525,38.93293,-76.979517,18th & Monroe St NE,classic,470,active,2022/04/15 19:52:49+00,6,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.0217394171275,38.8834546665888,30218526,38.88345,-77.021741,7th & E St SW,classic,471,active,2022/04/16 04:49:54+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.1649755077298,39.1213365265213,30218527,39.121327,-77.164969,Shady Grove Metro East,classic,472,active,2022/04/16 04:49:48+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",43,2022/04/16 06:30:47+00,,"Montgomery County, MD (North)"
-77.0651530283432,38.9053739013579,30218528,38.905368,-77.065149,Potomac & M St NW,classic,473,active,2022/04/16 02:59:36+00,6,0,11,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.0407912903296,38.9240952635326,30218529,38.924088,-77.040787,Columbia & Ontario Rd NW,classic,474,active,2022/04/16 04:56:05+00,18,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.111069760953,38.8882864233651,30218530,38.888282,-77.111066,Washington-Liberty High School / N Stafford St & Generals Way,classic,475,active,2022/04/16 04:49:47+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:47+00,,"Arlington, VA"
-77.1423246711007,38.8860544731585,30218531,38.886048,-77.142317,Westover Library / Washington Blvd & N McKinley Rd,classic,476,active,2022/04/15 04:59:09+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:47+00,,"Arlington, VA"
-77.1020262818468,38.8593146271267,30218532,38.859306,-77.102019,Columbia Pike & George Mason Dr,classic,477,active,2022/04/16 04:09:40+00,3,0,10,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:47+00,,"Arlington, VA"
-77.1670560551607,39.1258375521472,30218533,39.125828,-77.167059,Columbus Ave & Tribeca St,classic,478,active,2022/04/16 04:49:49+00,11,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2022/04/16 06:30:47+00,,"Montgomery County, MD (North)"
-77.1648645035427,39.1233364472643,30218534,39.12333,-77.16486,Columbus Ave & Gramercy Blvd,classic,479,active,2022/04/16 04:49:54+00,7,0,4,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2022/04/16 06:30:47+00,,"Montgomery County, MD (North)"
-77.3542838294067,38.9642200551937,30218535,38.964208,-77.35428,Reston Pkwy & Spectrum Dr,classic,480,active,2022/04/16 04:49:51+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2022/04/16 06:30:47+00,,"Fairfax, VA"
-77.2038668517549,39.1056464863681,30218536,39.105642,-77.20386,Key West Ave & Great Seneca Hwy,classic,481,active,2022/04/16 04:49:49+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2022/04/16 06:30:47+00,,"Montgomery County, MD (North)"
-77.0541613725809,38.8995060647481,30218537,38.8995,-77.054155,Virginia Ave & 25th St NW,classic,482,active,2022/04/16 04:49:54+00,0,0,19,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.0346817365302,38.9054319626643,30218538,38.905424,-77.034674,15th & M St NW,classic,483,active,2022/04/16 04:49:49+00,13,0,4,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.0271148173654,38.925639659941,30218539,38.925636,-77.027112,11th & Girard St NW,classic,484,active,2022/04/16 04:55:11+00,15,0,3,2,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.045638977447,38.9126528900727,30218540,38.912644,-77.04564,Connecticut Ave & R St NW,classic,485,active,2022/04/16 04:49:50+00,4,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.0820860135494,38.8925623436231,30218541,38.892556,-77.082089,Wilson Blvd & N Troy St,classic,486,active,2022/04/16 04:49:46+00,12,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/04/16 06:30:47+00,,"Arlington, VA"
-77.0871306262456,38.9363031916354,30218542,38.936298,-77.087128,American University East Campus,classic,487,active,2022/04/16 04:55:15+00,16,0,2,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.0332344615027,38.8922531486667,30218543,38.892244,-77.033234,15th St & Constitution Ave NW,classic,488,active,2022/04/16 04:55:10+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.050268958512,38.9053091869657,30218544,38.905303,-77.050264,23rd & M St NW,classic,490,active,2022/04/16 04:55:45+00,3,0,13,0,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.1926441972298,39.106980642618,30218545,39.106971,-77.192645,Corporate Blvd & Omega Dr,classic,491,active,2022/04/15 10:07:30+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2022/04/16 06:30:47+00,,"Montgomery County, MD (North)"
-77.2023537563786,39.1061625649145,30218546,39.106152,-77.202354,Key West Ave & Diamondback Dr,classic,492,active,2022/04/16 04:55:15+00,10,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2022/04/16 06:30:47+00,,"Montgomery County, MD (North)"
-76.9818475169274,38.846277549894,30218547,38.84627,-76.98185,Alabama Ave & Stanton Rd SE / Shops at Park Village,classic,493,active,2022/04/16 01:17:10+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-76.9755702327,38.8437810657902,30218548,38.84377,-76.97557,Mississippi Ave & 19th St SE / THEARC,classic,494,active,2022/04/16 04:55:16+00,0,0,19,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-76.9770323693897,38.846240668133,30218549,38.84623,-76.97703,19th & Savannah St SE,classic,495,active,2022/04/16 04:55:11+00,5,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.0009006729649,38.8360093238993,30218550,38.836,-77.0009,4th St & Mississippi Ave SE,classic,496,active,2022/04/16 04:55:15+00,14,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.0054954132169,38.8244873697095,30218551,38.824481,-77.005497,1st & S Capitol St SE / Oxon Run Trail,classic,497,active,2022/04/16 04:55:16+00,0,0,19,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.002236360431,38.8237397743188,30218552,38.82373,-77.00223,Livingston Rd & 3rd St SE,classic,498,active,2022/04/16 04:55:16+00,0,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-77.010331355664,38.8190999717733,30218553,38.81909,-77.01033,Joliet St & MLK Ave SW/Bald Eagle Rec Ctr,classic,499,active,2022/04/16 04:55:16+00,15,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
-76.9497167322909,38.8830224728115,30218554,38.883011,-76.949709,37th & Ely Pl SE,classic,500,active,2022/04/15 15:41:24+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/04/16 06:30:47+00,,"Washington, DC"
